Potential (mV) / Current (µA)	testset1	testset2
947.375488	33.699999999999996	82598.7
949.816895	34.2	83824.2
952.258301	34.7	85049.7
954.699707	35.2	86275.2
957.141113	35.70000000000001	87500.7
959.58252	36.300000000000004	88971.3
962.023926	36.900000000000006	90441.9
964.465332	37.5	91912.5
966.906738	38.099999999999994	93383.09999999999
969.348145	38.699999999999996	94853.69999999998
971.789551	39.4	96569.4
974.230957	40.0	98040.0
976.672363	40.7	99755.7
979.11377	41.5	101716.5
981.555176	42.2	103432.19999999998
983.996582	42.9	105147.90000000001
986.437988	43.7	107108.7
988.879395	44.5	109069.5
991.320801	45.3	111030.30000000002
993.762207	46.1	112991.1
996.203613	47.1	115442.1
998.64502	47.8	117157.79999999999
1001.086426	48.7	119363.69999999998
998.64502	39.4	96569.4
996.203613	34.1	83579.1
993.762207	30.1	73775.1
991.320801	26.700000000000003	65441.69999999999
988.879395	23.800000000000004	58333.8
986.437988	21.1	51716.09999999999
983.996582	18.7	45833.7
981.555176	16.6	40686.6
979.11377	14.7	36029.7
976.672363	12.799999999999999	31372.8
974.230957	11.1	27206.1
971.789551	9.56	23431.56
969.348145	8.16	20000.16
966.906738	6.83	16740.33
964.465332	5.52	13529.52
962.023926	4.4	10784.4
959.58252	3.44	8431.44
957.141113	2.4499999999999997	6004.95
954.699707	1.5799999999999998	3872.58
952.258301	0.745	1825.995
949.816895	0.007020000000000001	17.206020000000002
947.375488	-0.634	-1553.934
944.934082	-1.27	-3112.77
942.492676	-1.8599999999999999	-4558.86
940.05127	-2.3	-5637.3
937.609863	-2.7800000000000002	-6813.78
935.168457	-3.18	-7794.18
932.727051	-3.5000000000000004	-8578.5
930.285645	-3.8500000000000005	-9436.35
927.844238	-4.08	-10000.08
925.402832	-4.279999999999999	-10490.279999999999
922.961426	-4.4399999999999995	-10882.44
920.52002	-4.58	-11225.58
918.078613	-4.71	-11544.21
915.637207	-4.7700000000000005	-11691.27
913.195801	-4.81	-11789.310000000001
910.754395	-4.86	-11911.86
908.312988	-4.8500000000000005	-11887.35
905.871582	-4.84	-11862.84
903.430176	-4.83	-11838.33
900.98877	-4.76	-11666.76
898.547363	-4.66	-11421.66
896.105957	-4.66	-11421.66
893.664551	-4.52	-11078.52
891.223145	-4.51	-11054.01
888.781738	-4.42	-10833.42
886.340332	-4.359999999999999	-10686.36
883.898926	-4.279999999999999	-10490.279999999999
881.45752	-4.23	-10367.73
879.016113	-4.17	-10220.67
876.574707	-4.109999999999999	-10073.61
874.133301	-4.0	-9804.0
871.691895	-3.9600000000000004	-9705.96
869.250488	-3.97	-9730.47
866.809082	-3.87	-9485.37
864.3676760000001	-3.8600000000000003	-9460.86
861.92627	-3.8500000000000005	-9436.35
859.484863	-3.78	-9264.78
857.043457	-3.75	-9191.25
854.6020510000001	-3.73	-9142.23
852.160645	-3.73	-9142.23
849.719238	-3.74	-9166.74
847.277832	-3.7000000000000006	-9068.7
844.8364260000001	-3.75	-9191.25
842.39502	-3.73	-9142.23
839.953613	-3.74	-9166.74
837.512207	-3.77	-9240.27
835.0708010000001	-3.84	-9411.84
832.629395	-3.82	-9362.820000000002
830.187988	-3.84	-9411.84
827.746582	-3.9	-9558.9
825.3051760000001	-3.9099999999999997	-9583.41
822.86377	-3.9899999999999998	-9779.49
820.422363	-4.03	-9877.53
817.980957	-4.08	-10000.08
815.5395510000001	-4.109999999999999	-10073.61
813.098145	-4.16	-10196.16
810.656738	-4.23	-10367.73
808.215332	-4.26	-10441.26
805.7739260000001	-4.289999999999999	-10514.789999999999
803.33252	-4.359999999999999	-10686.36
800.891113	-4.41	-10808.91
798.449707	-4.46	-10931.460000000001
796.0083010000001	-4.5600000000000005	-11176.56
793.566895	-4.6	-11274.6
791.125488	-4.66	-11421.66
788.684082	-4.7	-11519.7
786.2426760000001	-4.76	-11666.76
783.80127	-4.84	-11862.84
781.359863	-4.88	-11960.880000000001
778.918457	-4.909999999999999	-12034.41
776.4770510000001	-4.97	-12181.47
774.035645	-5.03	-12328.53
771.594238	-5.069999999999999	-12426.57
769.152832	-5.12	-12549.12
766.7114260000001	-5.17	-12671.67
764.27002	-5.21	-12769.710000000001
761.828613	-5.2700000000000005	-12916.769999999999
759.387207	-5.35	-13112.85
756.9458010000001	-5.400000000000001	-13235.399999999998
754.504395	-5.42	-13284.42
752.062988	-5.5	-13480.500000000002
749.621582	-5.54	-13578.54
747.1801760000001	-5.6	-13725.599999999999
744.73877	-5.62	-13774.619999999999
742.297363	-5.68	-13921.68
739.855957	-5.76	-14117.76
737.4145510000001	-5.779999999999999	-14166.78
734.973145	-5.84	-14313.84
732.531738	-5.91	-14485.41
730.090332	-5.97	-14632.47
727.6489260000001	-6.01	-14730.51
725.20752	-6.05	-14828.55
722.766113	-6.13	-15024.630000000001
720.324707	-6.2	-15196.200000000003
717.8833010000001	-6.2299999999999995	-15269.73
715.441895	-6.28	-15392.279999999999
713.000488	-6.33	-15514.83
710.559082	-6.3999999999999995	-15686.4
708.1176760000001	-6.44	-15784.44
705.67627	-6.5200000000000005	-15980.520000000002
703.2348629999999	-6.58	-16127.579999999998
700.793457	-6.59	-16152.09
698.3520510000001	-6.66	-16323.66
695.9106449999999	-6.74	-16519.74
693.4692379999999	-6.79	-16642.29
691.027832	-6.86	-16813.86
688.5864260000001	-6.900000000000001	-16911.900000000005
686.1450199999999	-6.99	-17132.49
683.7036129999999	-7.05	-17279.550000000003
681.262207	-7.09	-17377.589999999997
678.8208010000001	-7.17	-17573.67
676.3793949999999	-7.25	-17769.75
673.9379879999999	-7.32	-17941.32
671.496582	-7.400000000000001	-18137.4
669.0551760000001	-7.45	-18259.95
666.6137699999999	-7.55	-18505.05
664.1723629999999	-7.62	-18676.620000000003
661.730957	-7.73	-18946.230000000003
659.2895510000001	-7.81	-19142.309999999998
656.8481449999999	-7.91	-19387.41
654.4067379999999	-8.01	-19632.51
651.965332	-8.08	-19804.08
649.5239260000001	-8.219999999999999	-20147.22
647.0825199999999	-8.35	-20465.850000000002
644.6411129999999	-8.450000000000001	-20710.949999999997
642.199707	-8.590000000000002	-21054.09
639.7583010000001	-8.729999999999999	-21397.23
637.3168949999999	-8.84	-21666.84
634.8754879999999	-8.97	-21985.47
632.434082	-9.13	-22377.629999999997
629.9926760000001	-9.32	-22843.32
627.5512699999999	-9.459999999999999	-23186.46
625.1098629999999	-9.65	-23652.15
622.668457	-9.83	-24093.329999999998
620.2270510000001	-10.0	-24510.0
617.7856449999999	-10.2	-25000.2
615.3442379999999	-10.4	-25490.400000000005
612.902832	-10.7	-26225.7
610.4614260000001	-10.9	-26715.9
608.0200199999999	-11.1	-27206.1
605.5786129999999	-11.4	-27941.399999999998
603.137207	-11.6	-28431.6
600.6958010000001	-11.900000000000002	-29166.9
598.2543949999999	-12.2	-29902.2
595.8129879999999	-12.4	-30392.400000000005
593.371582	-12.700000000000001	-31127.699999999997
590.9301760000001	-12.9	-31617.900000000005
588.4887699999999	-13.200000000000001	-32353.199999999997
586.0473629999999	-13.500000000000002	-33088.5
583.605957	-13.800000000000002	-33823.80000000001
581.1645510000001	-14.1	-34559.100000000006
578.7231449999999	-14.4	-35294.4
576.2817379999999	-14.6	-35784.6
573.840332	-14.9	-36519.9
571.3989260000001	-15.1	-37010.1
568.9575199999999	-15.399999999999999	-37745.4
566.5161129999999	-15.7	-38480.69999999999
564.074707	-15.9	-38970.9
561.6333010000001	-16.1	-39461.1
559.1918949999999	-16.4	-40196.4
556.7504879999999	-16.6	-40686.6
554.309082	-16.8	-41176.8
551.8676760000001	-17.0	-41667.0
549.4262699999999	-17.2	-42157.19999999999
546.9848629999999	-17.4	-42647.4
544.543457	-17.5	-42892.5
542.1020510000001	-17.6	-43137.6
539.6606449999999	-17.8	-43627.8
537.2192379999999	-17.9	-43872.90000000001
534.777832	-18.0	-44118.0
532.3364260000001	-18.1	-44363.1
529.8950199999999	-18.3	-44853.299999999996
527.453613	-18.4	-45098.4
525.012207	-18.4	-45098.4
522.5708010000001	-18.5	-45343.5
520.1293949999999	-18.7	-45833.7
517.687988	-18.8	-46078.8
515.246582	-18.8	-46078.8
512.8051760000001	-18.9	-46323.9
510.36377	-19.0	-46569.0
507.922363	-19.2	-47059.2
505.480957	-19.3	-47304.3
503.039551	-19.3	-47304.3
500.598145	-19.4	-47549.40000000001
498.156738	-19.6	-48039.59999999999
495.715332	-19.7	-48284.7
493.273926	-19.8	-48529.799999999996
490.83252	-20.0	-49020.0
488.391113	-20.1	-49265.1
485.949707	-20.3	-49755.3
483.508301	-20.5	-50245.5
481.066895	-20.7	-50735.7
478.625488	-20.8	-50980.80000000001
476.184082	-21.1	-51716.09999999999
473.742676	-21.3	-52206.299999999996
471.30127	-21.5	-52696.5
468.859863	-21.8	-53431.8
466.418457	-22.0	-53922.00000000001
463.977051	-22.2	-54412.2
461.535645	-22.4	-54902.399999999994
459.094238	-22.7	-55637.7
456.652832	-22.9	-56127.9
454.211426	-23.2	-56863.2
451.77002	-23.5	-57598.50000000001
449.328613	-23.7	-58088.69999999999
446.887207	-24.0	-58824.0
444.445801	-24.299999999999997	-59559.30000000001
442.00439500000005	-24.5	-60049.5
439.562988	-24.9	-61029.9
437.121582	-25.2	-61765.19999999999
434.680176	-25.400000000000002	-62255.399999999994
432.23877000000005	-25.8	-63235.80000000001
429.797363	-26.1	-63971.100000000006
427.355957	-26.5	-64951.49999999999
424.914551	-26.8	-65686.8
422.47314500000005	-27.2	-66667.2
420.031738	-27.600000000000005	-67647.60000000002
417.590332	-28.000000000000004	-68628.0
415.148926	-28.600000000000005	-70098.6
412.70752000000005	-28.999999999999996	-71079.0
410.266113	-29.5	-72304.5
407.824707	-30.1	-73775.1
405.383301	-30.7	-75245.7
402.94189500000005	-31.3	-76716.3
400.500488	-32.0	-78432.0
398.059082	-32.7	-80147.7
395.617676	-33.5	-82108.5
393.17627000000005	-34.3	-84069.3
390.734863	-35.2	-86275.2
388.293457	-36.099999999999994	-88481.1
385.852051	-37.1	-90932.1
383.41064500000005	-38.2	-93628.2
380.969238	-39.29999999999999	-96324.3
378.527832	-40.6	-99510.6
376.086426	-41.9	-102696.90000000001
373.64502000000005	-43.5	-106618.49999999999
371.203613	-44.9	-110049.90000000001
368.762207	-46.8	-114706.8
366.32080099999996	-48.4	-118628.39999999998
363.87939500000005	-50.4	-123530.39999999998
361.437988	-52.5	-128677.5
358.996582	-54.89999999999999	-134559.9
356.55517599999996	-57.39999999999999	-140687.4
354.11377000000005	-60.099999999999994	-147305.10000000003
351.672363	-63.4	-155393.4
349.230957	-66.8	-163726.8
346.78955099999996	-70.3	-172305.3
344.34814500000005	-74.6	-182844.60000000003
341.906738	-79.29999999999998	-194364.3
339.465332	-84.99999999999999	-208335.0
337.02392599999996	-92.2	-225982.2
334.58252000000005	-101.92899999999999	-249827.979
332.141113	-115.99700000000001	-284308.647
329.699707	-136.749	-335171.799
327.25830099999996	-165.283	-405108.633
324.816895	-200.40900000000002	-491202.459
322.375488	-237.82299999999998	-582904.173
319.934082	-271.942	-666529.842
317.49267599999996	-297.668	-729584.2679999999
315.05127	-310.394	-760775.6940000001
312.609863	-307.434	-753520.734
310.168457	-289.09299999999996	-708566.943
307.72705099999996	-259.76599999999996	-636686.466
305.285645	-226.65400000000002	-555528.954
302.844238	-196.01400000000004	-480430.31399999995
300.402832	-171.234	-419694.534
297.96142599999996	-152.283	-373245.633
295.52002	-137.97	-338164.47
293.078613	-126.801	-310789.251
290.637207	-117.889	-288945.939
288.19580099999996	-110.71799999999999	-271369.81799999997
285.754395	-104.492	-256109.892
283.312988	-99.3	-243384.3
280.871582	-94.8	-232354.79999999996
278.43017599999996	-90.8	-222550.8
275.98877	-87.2	-213727.2
273.547363	-84.0	-205884.0
271.105957	-81.3	-199266.3
268.66455099999996	-78.7	-192893.7
266.223145	-76.3	-187011.3
263.781738	-74.2	-181864.2
261.340332	-72.19999999999999	-176962.2
258.898926	-70.4	-172550.4
256.45752	-68.8	-168628.79999999996
254.016113	-67.2	-164707.2
251.574707	-65.79999999999998	-161275.79999999996
249.133301	-64.4	-157844.4
246.691895	-63.2	-154903.2
244.250488	-62.0	-151962.0
241.809082	-60.9	-149265.89999999997
239.36767600000002	-59.9	-146814.9
236.92627	-58.9	-144363.9
234.484863	-57.99999999999999	-142158.0
232.043457	-57.10000000000001	-139952.1
229.602051	-56.29999999999999	-137991.3
227.160645	-55.50000000000001	-136030.5
224.719238	-54.79999999999999	-134314.8
222.277832	-54.1	-132599.1
219.836426	-53.50000000000001	-131128.5
217.39502	-52.900000000000006	-129657.9
214.953613	-52.300000000000004	-128187.3
212.512207	-51.8	-126961.79999999999
210.070801	-51.199999999999996	-125491.2
207.629395	-50.699999999999996	-124265.7
205.187988	-50.300000000000004	-123285.3
202.746582	-49.70000000000001	-121814.7
200.305176	-49.3	-120834.3
197.86377	-48.9	-119853.9
195.422363	-48.599999999999994	-119118.60000000002
192.980957	-48.2	-118138.20000000001
190.539551	-47.7	-116912.7
188.098145	-47.4	-116177.39999999998
185.656738	-47.1	-115442.1
183.215332	-46.8	-114706.8
180.773926	-46.50000000000001	-113971.49999999999
178.33252	-46.2	-113236.20000000001
175.891113	-46.0	-112746.0
173.449707	-45.8	-112255.8
171.008301	-45.5	-111520.5
168.566895	-45.3	-111030.30000000002
166.125488	-45.1	-110540.1
163.684082	-45.0	-110295.0
161.24267600000002	-44.7	-109559.7
158.80127	-44.6	-109314.59999999999
156.359863	-44.4	-108824.4
153.918457	-44.29999999999999	-108579.30000000002
151.477051	-44.2	-108334.2
149.035645	-44.0	-107844.00000000001
146.594238	-43.900000000000006	-107598.9
144.152832	-43.900000000000006	-107598.9
141.711426	-43.7	-107108.7
139.27002	-43.6	-106863.6
136.82861300000002	-43.5	-106618.49999999999
134.387207	-43.4	-106373.4
131.945801	-43.4	-106373.4
129.504395	-43.300000000000004	-106128.3
127.062988	-43.20000000000001	-105883.19999999998
124.621582	-43.099999999999994	-105638.1
122.18017599999999	-43.0	-105393.0
119.73877	-42.9	-105147.90000000001
117.297363	-42.9	-105147.90000000001
114.855957	-42.8	-104902.8
112.41455099999999	-42.8	-104902.8
109.973145	-42.8	-104902.8
107.531738	-42.70000000000001	-104657.70000000001
105.090332	-42.70000000000001	-104657.70000000001
102.64892599999999	-42.6	-104412.59999999999
100.20752	-42.6	-104412.59999999999
97.766113	-42.49999999999999	-104167.5
95.324707	-42.49999999999999	-104167.5
92.88330099999999	-42.4	-103922.4
90.441895	-42.4	-103922.4
88.000488	-42.3	-103677.30000000002
85.559082	-42.3	-103677.30000000002
83.11767599999999	-42.2	-103432.19999999998
80.67627	-42.2	-103432.19999999998
78.234863	-42.10000000000001	-103187.1
75.793457	-42.0	-102942.0
73.35205099999999	-42.0	-102942.0
70.91064500000002	-42.0	-102942.0
68.46923800000002	-41.9	-102696.90000000001
66.02783199999999	-41.9	-102696.90000000001
63.58642599999999	-41.8	-102451.8
61.14502000000002	-41.8	-102451.8
58.70361300000002	-41.7	-102206.7
56.26220699999999	-41.7	-102206.7
53.82080099999999	-41.6	-101961.60000000002
51.37939500000002	-41.5	-101716.5
48.93798800000002	-41.5	-101716.5
46.49658199999999	-41.4	-101471.4
44.05517599999999	-41.4	-101471.4
41.61377000000002	-41.300000000000004	-101226.3
39.17236300000002	-41.2	-100981.20000000001
36.73095699999999	-41.1	-100736.1
34.28955099999999	-41.1	-100736.1
31.848145000000017	-41.0	-100491.0
29.40673800000002	-41.0	-100491.0
26.96533199999999	-40.9	-100245.9
24.523926000000017	-40.9	-100245.9
22.082520000000017	-40.8	-100000.8
19.64111300000002	-40.7	-99755.7
17.19970699999999	-40.6	-99510.6
14.758301000000017	-40.6	-99510.6
12.316895000000017	-40.6	-99510.6
9.875488000000018	-40.5	-99265.49999999999
7.434081999999989	-40.4	-99020.4
4.992676000000017	-40.4	-99020.4
2.5512700000000166	-40.3	-98775.30000000002
0.10986300000001847	-40.3	-98775.30000000002
-2.3315430000000106	-40.3	-98775.30000000002
0.10986300000001847	-36.7	-89951.7
2.5512700000000166	-34.5	-84559.50000000001
4.992676000000017	-33.0	-80883.00000000001
7.434081999999989	-31.7	-77696.7
9.875488000000018	-30.599999999999998	-75000.60000000002
12.316895000000017	-29.600000000000005	-72549.6
14.758301000000017	-28.8	-70588.8
17.19970699999999	-27.9	-68382.9
19.64111300000002	-27.2	-66667.2
22.082520000000017	-26.5	-64951.49999999999
24.523926000000017	-25.8	-63235.80000000001
26.96533199999999	-25.2	-61765.19999999999
29.40673800000002	-24.5	-60049.5
31.848145000000017	-23.9	-58578.899999999994
34.28955099999999	-23.4	-57353.4
36.73095699999999	-22.8	-55882.799999999996
39.17236300000002	-22.3	-54657.299999999996
41.61377000000002	-21.7	-53186.7
44.05517599999999	-21.2	-51961.2
46.49658199999999	-20.7	-50735.7
48.93798800000002	-20.3	-49755.3
51.37939500000002	-19.8	-48529.799999999996
53.82080099999999	-19.3	-47304.3
56.26220699999999	-18.9	-46323.9
58.70361300000002	-18.5	-45343.5
61.14502000000002	-18.0	-44118.0
63.58642599999999	-17.6	-43137.6
66.02783199999999	-17.1	-41912.1
68.46923800000002	-16.7	-40931.7
70.91064500000002	-16.3	-39951.3
73.35205099999999	-15.9	-38970.9
75.793457	-15.5	-37990.5
78.234863	-15.1	-37010.1
80.67627	-14.7	-36029.7
83.11767599999999	-14.300000000000002	-35049.3
85.559082	-13.9	-34068.9
88.000488	-13.500000000000002	-33088.5
90.441895	-13.1	-32108.099999999995
92.88330099999999	-12.799999999999999	-31372.8
95.324707	-12.4	-30392.400000000005
97.766113	-12.1	-29657.099999999995
100.20752	-11.7	-28676.7
102.64892599999999	-11.3	-27696.299999999996
105.090332	-11.0	-26961.000000000004
107.531738	-10.6	-25980.6
109.973145	-10.2	-25000.2
112.41455099999999	-9.88	-24215.879999999997
114.855957	-9.53	-23358.03
117.297363	-9.209999999999999	-22573.71
119.73877	-8.86	-21715.86
122.18017599999999	-8.51	-20858.01
124.621582	-8.13	-19926.63
127.062988	-7.880000000000001	-19313.879999999997
129.504395	-7.4399999999999995	-18235.44
131.945801	-7.130000000000001	-17475.629999999997
134.387207	-6.83	-16740.33
136.82861300000002	-6.47	-15857.97
139.27002	-6.14	-15049.140000000001
141.711426	-5.82	-14264.82
144.152832	-5.45	-13357.95
146.594238	-5.12	-12549.12
149.035645	-4.819999999999999	-11813.82
151.477051	-4.53	-11103.03
153.918457	-4.16	-10196.16
156.359863	-3.81	-9338.310000000001
158.80127	-3.5300000000000002	-8652.03
161.24267600000002	-3.19	-7818.69
163.684082	-2.84	-6960.84
166.125488	-2.52	-6176.5199999999995
168.566895	-2.23	-5465.7300000000005
171.008301	-1.89	-4632.39
173.449707	-1.51	-3701.0099999999998
175.891113	-1.23	-3014.73
178.33252	-0.947	-2321.097
180.773926	-0.6070000000000001	-1487.757
183.215332	-0.28	-686.2800000000001
185.656738	0.0534	130.88340000000002
188.098145	0.339	830.8889999999999
190.539551	0.6950000000000001	1703.445
192.980957	1.0	2451.0
195.422363	1.28	3137.28
197.86377	1.71	4191.21
200.305176	2.01	4926.51
202.746582	2.32	5686.32
205.187988	2.64	6470.639999999999
207.629395	2.98	7303.98
210.070801	3.31	8112.8099999999995
212.512207	3.62	8872.619999999999
214.953613	3.9899999999999998	9779.49
217.39502	4.279999999999999	10490.279999999999
219.836426	4.68	11470.68
222.277832	5.010000000000001	12279.51
224.719238	5.2700000000000005	12916.769999999999
227.160645	5.68	13921.68
229.602051	6.1	14951.1
232.043457	6.38	15637.38
234.484863	6.84	16764.84
236.92627	7.26	17794.26
